CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,SVSPP,CATCHSEX,INDID,LENGTH,INDWT,SEX,MATURITY,AGE,AGE_DATA_FLAG,STOM_VOLUME,STOM_WGT,CUTTER,RECORDER,IND_FISH_COMMENTS
200707,200707,06470,018,0286,10,200707064700180286,197,0,6,21.1,0.134,1,I,,,,,Dan Cullen,Dan Cullen,
200707,200707,06470,018,0286,10,200707064700180286,197,0,7,16.3,0.09,1,I,,,,,Dan Cullen,Dan Cullen,
200707,200707,06470,018,0286,10,200707064700180286,197,0,8,20.3,0.158,1,I,,,,,Dan Cullen,Dan Cullen,
200707,200707,06470,018,0286,10,200707064700180286,401,0,1,13.6,0.368,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,2,14.1,0.333,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,3,14.4,0.408,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,4,14.3,0.433,2,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,5,14.6,0.444,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,6,9.9,0.157,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,7,7.5,0.065,2,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,8,14.6,0.448,2,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,9,14.2,0.385,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,10,14.6,0.427,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,11,13.8,0.363,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,018,0286,10,200707064700180286,401,0,12,15.1,0.572,1,X,,,,,Robert Johnston,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,1,13.4,0.38,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,2,13,0.378,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,3,10,0.231,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,4,14.2,0.476,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,5,9.1,0.127,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,6,14.3,0.441,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,7,12.6,0.271,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,8,14.1,0.433,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,9,15.3,0.569,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,10,14,0.393,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,11,14.2,0.425,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,026,0287,10,200707064700260287,401,0,12,13.4,0.377,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06470,019,0288,10,200707064700190288,401,0,301,14.7,0.484,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,302,14.7,0.396,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,303,15,0.542,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,304,14.7,0.444,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,305,15.6,0.628,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,306,14.6,0.46,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,307,14.6,0.445,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,308,14.6,0.482,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,309,15.4,0.544,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,310,14.6,0.447,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,311,14.5,0.527,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,019,0288,10,200707064700190288,401,0,312,15.8,0.62,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,1,13.3,0.369,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,2,13.3,0.416,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,3,14.2,0.41,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,4,14.1,0.409,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,5,12.2,0.264,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,6,12.5,0.309,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,7,12.9,0.368,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,8,12.9,0.29,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,9,11.8,0.281,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,10,12.4,0.314,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,11,9.8,0.136,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,011,0289,10,200707064700110289,401,0,12,10.9,0.22,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,022,0,1,43,0.39,2,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,005,0290,10,200707065500050290,197,0,1,47.2,2.281,1,T,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,005,0290,10,200707065500050290,401,0,1,13.6,0.391,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,2,13.4,0.422,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,3,13.5,0.353,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,4,13,0.342,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,5,13.8,0.563,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,6,13.8,0.415,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,7,14,0.382,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,8,13.8,0.33,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,9,14,0.392,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,10,12.7,0.303,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,11,13.3,0.341,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,005,0290,10,200707065500050290,401,0,12,13.6,0.327,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,022,0,1,23.5,0.06,2,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06470,010,0291,10,200707064700100291,022,0,2,34.5,0.22,2,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06470,010,0291,10,200707064700100291,022,0,3,24.5,0.073,2,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06470,010,0291,10,200707064700100291,022,0,4,36,0.229,1,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06470,010,0291,10,200707064700100291,022,0,5,36.6,0.226,1,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06470,010,0291,10,200707064700100291,197,0,1,25.8,0.284,1,I,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06470,010,0291,10,200707064700100291,197,0,2,56.8,2.738,1,R,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06470,010,0291,10,200707064700100291,401,0,1,13.4,0.41,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,2,13,0.291,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,3,15,0.466,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,4,14.6,0.51,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,5,14.2,0.399,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,6,14.2,0.416,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,7,15.1,0.553,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,8,14.2,0.428,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,9,10,0.139,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,10,9.8,0.141,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,11,9.2,0.121,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,010,0291,10,200707064700100291,401,0,12,8.6,0.097,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,022,0,1,21,0.043,1,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,013,0292,10,200707065500130292,022,0,2,42.2,0.418,1,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,013,0292,10,200707065500130292,197,0,1,64.4,4.482,1,R,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,013,0292,10,200707065500130292,197,0,2,57,2.574,1,T,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,013,0292,10,200707065500130292,401,0,1,14.1,0.393,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,2,14.2,0.369,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,3,10.6,0.151,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,4,13.6,0.36,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,5,10.4,0.163,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,6,12.3,0.278,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,7,10.3,0.148,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,8,10,0.127,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,9,11.2,0.2,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,10,9.2,0.123,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,11,10,0.124,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,013,0292,10,200707065500130292,401,0,12,8.3,0.082,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,1,14.2,0.464,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,2,11.5,0.269,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,3,13.6,0.378,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,4,13.2,0.391,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,5,13.2,0.391,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,6,13.8,0.402,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,7,14.4,0.433,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,8,14.7,0.517,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,9,14,0.419,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,10,13.2,0.314,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,11,14.6,0.469,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06470,016,0293,10,200707064700160293,401,0,12,7.8,0.064,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,008,0296,10,200707065500080296,022,0,1,44.4,0.39,2,X,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,008,0296,10,200707065500080296,401,0,1,14.2,0.389,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,008,0296,10,200707065500080296,401,0,2,7.4,0.043,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,008,0296,10,200707065500080296,401,0,3,7,0.04,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,008,0296,10,200707065500080296,401,0,4,4.7,0.013,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,1,12.4,0.276,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,2,7.6,0.054,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,3,7.6,0.043,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,4,7.3,0.043,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,5,7.3,0.052,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,6,7.2,0.049,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,7,7.6,0.051,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,8,7,0.037,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,9,6.5,0.042,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,010,0297,10,200707065500100297,401,0,10,7.4,0.048,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,197,0,1,54.1,2.542,1,T,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,017,0299,10,200707065500170299,401,0,1,11.9,0.273,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,2,10.8,0.184,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,3,12,0.248,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,4,14.2,0.376,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,5,12.5,0.314,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,6,8.2,0.063,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,7,7.8,0.063,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,8,10,0.155,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,9,8,0.059,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,10,8.3,0.077,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,11,7.4,0.06,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,017,0299,10,200707065500170299,401,0,12,7.6,0.054,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,1,14.5,0.433,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,2,9.4,0.141,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,3,13.6,0.414,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,4,13.8,0.378,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,5,14.3,0.465,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,6,14.6,0.438,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,7,13.6,0.426,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,8,8.5,0.081,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,9,7.7,0.068,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,10,7.4,0.058,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,11,8,0.081,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,009,0300,10,200707065500090300,401,0,12,7.5,0.059,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,197,0,1,51.1,2.593,1,T,,,,,Sarah Pregracke,Larry Brady,
200707,200707,06550,019,0302,10,200707065500190302,401,0,1,16.3,0.598,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,2,14.4,0.491,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,3,13.2,0.376,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,4,14.7,0.445,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,5,14.5,0.488,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,6,14.8,0.473,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,7,12.2,0.297,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,8,8.7,0.081,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,9,8.4,0.075,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,10,7.5,0.052,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,11,6.7,0.043,2,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,019,0302,10,200707065500190302,401,0,12,6.8,0.037,1,X,,,,,Jakub Kircun,Melissa Elwanger,
200707,200707,06550,001,0303,10,200707065500010303,197,0,1,40.8,1.226,1,I,,,,,Dan Cullen,Robert Johnston,
200707,200707,06550,001,0303,10,200707065500010303,197,0,2,56.4,4.226,2,I,,,,,Dan Cullen,Robert Johnston,
200707,200707,06550,001,0303,10,200707065500010303,197,0,3,48.5,2.388,1,T,,,,,Dan Cullen,Robert Johnston,
200707,200707,06550,001,0303,10,200707065500010303,197,0,4,26.2,0.53,0,I,,,,,Dan Cullen,Robert Johnston,
200707,200707,06550,001,0303,10,200707065500010303,197,0,5,22.5,0.234,2,I,,,,,Dan Cullen,Robert Johnston,
200707,200707,06550,001,0303,10,200707065500010303,197,0,6,22.8,0.244,1,I,,,,,Dan Cullen,Robert Johnston,
200707,200707,06550,001,0303,10,200707065500010303,401,0,1,14.5,0.432,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,2,12.9,0.348,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,3,10.7,0.148,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,4,12.4,0.331,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,5,9.7,0.144,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,6,14,0.507,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,7,14.9,0.533,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,8,13.3,0.521,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,9,12.4,0.278,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,10,7.8,0.072,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,11,7.6,0.054,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,001,0303,10,200707065500010303,401,0,12,7,0.055,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,197,0,1,70.5,4.696,2,D,,,,,Robert Johnston,Dan Cullen,
200707,200707,06550,020,0305,10,200707065500200305,401,0,1,14.1,0.362,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,2,13.8,0.406,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,3,8,0.069,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,4,13.7,0.384,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,5,8.4,0.079,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,6,14.1,0.433,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,7,7.9,0.073,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,8,7.2,0.051,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,9,8,0.068,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,10,8,0.063,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,11,7.2,0.068,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,020,0305,10,200707065500200305,401,0,12,7.2,0.054,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,1,13.4,0.315,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,2,12,0.286,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,3,14.1,0.442,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,4,14.4,0.456,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,5,13.6,0.372,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,6,14.2,0.406,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,7,14.2,0.391,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,8,13.3,0.472,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,9,13.3,0.425,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,10,13.3,0.387,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,11,14.4,0.451,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,007,0306,10,200707065500070306,401,0,12,7.6,0.066,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,018,0307,10,200707065500180307,197,0,1,21.3,0.181,1,I,,,,,Dan Cullen,Robert Johnston,
200707,200707,06550,018,0307,10,200707065500180307,401,0,1,13.6,0.367,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,018,0307,10,200707065500180307,401,0,2,7.4,0.048,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,018,0307,10,200707065500180307,401,0,3,12.4,0.428,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,018,0307,10,200707065500180307,401,0,4,13.6,0.439,2,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,018,0307,10,200707065500180307,401,0,5,13.8,0.419,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,018,0307,10,200707065500180307,401,0,6,7.2,0.052,1,X,,,,,Bill Duffy,Stacey Etheridge,
200707,200707,06550,018,0307,10,200707065500180307,401,0,7,7.5,0.055,2,X,,,,,Bill Duffy,Stacey Etheridge,
